home_team,away_team,game_date
ORL,GSW,2025-11-18
ATL,DET,2025-11-18
BRK,BOS,2025-11-18
SAS,MEM,2025-11-18
LAL,UTA,2025-11-18
POR,PHX,2025-11-18
