home_team,away_team,game_date
UTA,HOU,2025-11-30
CLE,BOS,2025-11-30
NYK,TOR,2025-11-30
PHI,ATL,2025-11-30
POR,OKC,2025-11-30
MIN,SAS,2025-11-30
SAC,MEM,2025-11-30
LAL,NOP,2025-11-30
