home_team,away_team,game_date
ORL,PHX,2026-03-31
BRK,CHO,2026-03-31
DET,TOR,2026-03-31
HOU,NYK,2026-03-31
MIL,DAL,2026-03-31
LAL,CLE,2026-03-31
LAC,POR,2026-03-31
