home_team,away_team,game_date
CLE,MIN,2026-01-10
IND,MIA,2026-01-10
DET,LAC,2026-01-10
BOS,SAS,2026-01-10
CHI,DAL,2026-01-10
UTA,CHO,2026-01-10
