home_team,away_team,game_date
CHO,SAS,2026-01-31
IND,ATL,2026-01-31
PHI,NOP,2026-01-31
MEM,MIN,2026-01-31
MIA,CHI,2026-01-31
HOU,DAL,2026-01-31
