home_team,away_team,game_date
OKC,CLE,2026-02-22
ATL,BRK,2026-02-22
GSW,DEN,2026-02-22
MIL,TOR,2026-02-22
IND,DAL,2026-02-22
WAS,CHO,2026-02-22
LAL,BOS,2026-02-22
MIN,PHI,2026-02-22
CHI,NYK,2026-02-22
PHX,POR,2026-02-22
LAC,ORL,2026-02-22
