home_team,away_team,game_date
DET,PHI,2026-03-12
IND,PHX,2026-03-12
ORL,WAS,2026-03-12
ATL,BRK,2026-03-12
MIA,MIL,2026-03-12
MEM,DAL,2026-03-12
SAS,DEN,2026-03-12
OKC,BOS,2026-03-12
LAL,CHI,2026-03-12
