home_team,away_team,game_date
BOS,DEN,2026-01-07
CHO,TOR,2026-01-07
DET,CHI,2026-01-07
PHI,WAS,2026-01-07
ATL,NOP,2026-01-07
BRK,ORL,2026-01-07
NYK,LAC,2026-01-07
MEM,PHX,2026-01-07
OKC,UTA,2026-01-07
SAS,LAL,2026-01-07
GSW,MIL,2026-01-07
POR,HOU,2026-01-07
