home_team,away_team,game_date
BRK,WAS,2026-02-07
OKC,HOU,2026-02-07
SAS,DAL,2026-02-07
ORL,UTA,2026-02-07
ATL,CHO,2026-02-07
CHI,DEN,2026-02-07
LAL,GSW,2026-02-07
PHX,PHI,2026-02-07
POR,MEM,2026-02-07
SAC,CLE,2026-02-07
