home_team,away_team,game_date
SAC,DAL,2025-12-27
NOP,PHX,2025-12-27
ORL,DEN,2025-12-27
ATL,NYK,2025-12-27
CHI,MIL,2025-12-27
HOU,CLE,2025-12-27
MIA,IND,2025-12-27
MIN,BRK,2025-12-27
SAS,UTA,2025-12-27
