home_team,away_team,game_date
ATL,ORL,2026-03-16
WAS,GSW,2026-03-16
BOS,PHX,2026-03-16
BRK,POR,2026-03-16
CHI,MEM,2026-03-16
NOP,DAL,2026-03-16
HOU,LAL,2026-03-16
LAC,SAS,2026-03-16
