home_team,away_team,game_date
ATL,CLE,2025-11-28
BRK,PHI,2025-11-28
CHO,CHI,2025-11-28
DET,ORL,2025-11-28
IND,WAS,2025-11-28
NYK,MIL,2025-11-28
DEN,SAS,2025-11-28
OKC,PHX,2025-11-28
UTA,SAC,2025-11-28
LAC,MEM,2025-11-28
LAL,DAL,2025-11-28
