home_team,away_team,game_date
CHO,ORL,2026-03-19
WAS,DET,2026-03-19
CHI,CLE,2026-03-19
MIA,LAL,2026-03-19
NOP,LAC,2026-03-19
SAS,PHX,2026-03-19
UTA,MIL,2026-03-19
SAC,PHI,2026-03-19
