home_team,away_team,game_date
PHI,SAC,2026-01-29
WAS,MIL,2026-01-29
ATL,HOU,2026-01-29
CHI,MIA,2026-01-29
DAL,CHO,2026-01-29
DEN,BRK,2026-01-29
PHX,DET,2026-01-29
MIN,OKC,2026-01-29
