home_team,away_team,game_date
WAS,OKC,2026-03-21
CHO,MEM,2026-03-21
NOP,CLE,2026-03-21
ORL,LAL,2026-03-21
ATL,GSW,2026-03-21
HOU,MIA,2026-03-21
SAS,IND,2026-03-21
DAL,LAC,2026-03-21
UTA,PHI,2026-03-21
PHX,MIL,2026-03-21
