home_team,away_team,game_date
BOS,DAL,2026-03-06
CHO,MIA,2026-03-06
HOU,POR,2026-03-06
DEN,NYK,2026-03-06
PHX,NOP,2026-03-06
SAS,LAC,2026-03-06
LAL,IND,2026-03-06
