home_team,away_team,game_date
PHI,BRK,2026-03-14
ATL,MIL,2026-03-14
SAS,CHO,2026-03-14
BOS,WAS,2026-03-14
MIA,ORL,2026-03-14
LAL,DEN,2026-03-14
LAC,SAC,2026-03-14
