home_team,away_team,game_date
TOR,MIA,2026-04-09
WAS,CHI,2026-04-09
BRK,IND,2026-04-09
NYK,BOS,2026-04-09
HOU,PHI,2026-04-09
GSW,LAL,2026-04-09
