home_team,away_team,game_date
CHO,IND,2026-04-03
PHI,MIN,2026-04-03
BRK,ATL,2026-04-03
NYK,CHI,2026-04-03
HOU,UTA,2026-04-03
MEM,TOR,2026-04-03
MIL,BOS,2026-04-03
DAL,ORL,2026-04-03
SAC,NOP,2026-04-03
