home_team,away_team,game_date
MIA,PHI,2026-03-30
ATL,BOS,2026-03-30
MEM,PHX,2026-03-30
SAS,CHI,2026-03-30
DAL,MIN,2026-03-30
UTA,CLE,2026-03-30
OKC,DET,2026-03-30
LAL,WAS,2026-03-30
