home_team,away_team,game_date
DAL,UTA,2026-01-17
ATL,BOS,2026-01-17
DET,IND,2026-01-17
NYK,PHX,2026-01-17
MIA,OKC,2026-01-17
SAS,MIN,2026-01-17
GSW,CHO,2026-01-17
DEN,WAS,2026-01-17
POR,LAL,2026-01-17
