home_team,away_team,game_date
CHO,CHI,2025-12-12
DET,ATL,2025-12-12
PHI,IND,2025-12-12
WAS,CLE,2025-12-12
MEM,UTA,2025-12-12
DAL,BRK,2025-12-12
GSW,MIN,2025-12-12
