home_team,away_team,game_date
CLE,POR,2025-12-03
IND,DEN,2025-12-03
ORL,SAS,2025-12-03
ATL,LAC,2025-12-03
NYK,CHO,2025-12-03
CHI,BRK,2025-12-03
HOU,SAC,2025-12-03
MIL,DET,2025-12-03
DAL,MIA,2025-12-03
