home_team,away_team,game_date
NYK,SAS,2026-03-01
BRK,CLE,2026-03-01
CHI,MIL,2026-03-01
DEN,MIN,2026-03-01
IND,MEM,2026-03-01
ATL,POR,2026-03-01
ORL,DET,2026-03-01
BOS,PHI,2026-03-01
DAL,OKC,2026-03-01
LAC,NOP,2026-03-01
LAL,SAC,2026-03-01
