home_team,away_team,home_team_prob,odds 1,odds 2,result,date
DET,OKC,0.7129068768660551,1.32,3.5,0,2026-02-25
MEM,GSW,0.5166405624919109,2.42,1.59,0,2026-02-25
TOR,SAS,0.4979816908727596,3.5,1.32,0,2026-02-25
HOU,SAC,0.5625627291492247,1.11,7.25,0,2026-02-25
MIL,CLE,0.5795613011016842,3.7,1.29,0,2026-02-25
DEN,BOS,0.5250752204130746,1.62,2.36,0,2026-02-25
