home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
PHI,BOS,0.5932286265321091,3.6,1.31,0,2026-04-24,,
HOU,LAL,0.7086113643837199,1.31,3.6,0,2026-04-24,,
POR,SAS,0.6563543110608634,2.14,1.74,0,2026-04-24,,
