home_team,away_team,home_team_prob,odds 1,odds 2,result,date
DET,CLE,0.6996142871747931,1.41,3.0,0,2026-02-27
BOS,BRK,0.648923862295658,1.07,9.5,0,2026-02-27
MIL,NYK,0.6562613011241536,3.6,1.31,0,2026-02-27
DAL,MEM,0.4424808040014081,1.51,2.64,0,2026-02-27
OKC,DEN,0.5994924218801619,1.32,3.5,0,2026-02-27
