date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-02,BOS,NYK,0.6,0.625,0.625,1.89,1.89,18.124999999999993,0.20365168539325834,0.1,103.16205000000001,18.698121562499992,1.6,18.124999999999993
2025-12-02,TOR,POR,0.78,0.8888888888888888,0.75,1.46,1.46,9.499999999999996,0.20652173913043473,0.1,103.16205000000001,9.800394749999999,1.3333333333333333,9.499999999999996
2025-12-02,SAS,MEM,0.8,0.6666666666666666,0.6666666666666666,1.49,1.49,-0.666666666666671,-0.013605442176870836,0.0,0.0,-0.0,1.5,-0.666666666666671
