home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
NYK,PHI,0.7310961628916552,1.34,3.35,0,2026-05-04,,
SAS,MIN,0.6258727314461987,1.2,4.8,0,2026-05-04,,
