,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
PHI,1,1,1,1.0
BOS,1,1,1,1.0
MIN,1,1,1,1.0
DEN,1,1,1,1.0
GSW,1,1,1,1.0
POR,1,1,1,1.0
LAC,1,1,1,1.0
DET,1,1,0,0.0
IND,1,1,0,0.0
CLE,1,1,0,0.0
MEM,1,1,0,0.0
UTA,1,1,0,0.0
