home_team,away_team,home_team_prob,result,odds 1,odds 2,date
BRK,CHI,0.2798137238992225,0,1.8,2.05,2026-01-16
HOU,MIN,0.5991149469438325,0,1.56,2.5,2026-01-16
IND,NOP,0.4879714874854292,0,1.59,2.42,2026-01-16
PHI,CLE,0.5704755763813759,0,1.7,2.2,2026-01-16
SAC,WAS,0.3844485379596853,0,1.37,3.2,2026-01-16
TOR,LAC,0.49145834375319025,0,2.05,1.8,2026-01-16
