home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
ORL,DET,0.7504997481570764,2.14,1.74,0,2026-04-25,,
PHX,OKC,,,,0,2026-04-25,,
ATL,NYK,0.649607202156184,2.1,1.77,0,2026-04-25,,
MIN,DEN,0.6753288094336508,2.02,1.82,0,2026-04-25,,
