home_team,away_team,home_team_prob,odds 1,odds 2,result,date
DET,SAS,0.6899708977405632,1.85,1.98,0,2026-02-23
MEM,SAC,0.4694291551033966,1.65,2.3,0,2026-02-23
HOU,UTA,0.5076411241491217,1.12,6.75,0,2026-02-23
