date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-09,ORL,MIA,0.8,0.8846153846153846,0.75,1.93,1.93,44.75,0.48118279569892475,0.1,103.16205000000001,46.165017375000005,1.3333333333333333,44.75
