,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
IND,1,1,1,1.0
BRK,1,1,1,1.0
POR,1,1,1,1.0
TOR,1,1,1,1.0
OKC,1,1,1,1.0
DEN,1,1,1,1.0
MIL,1,1,0,0.0
CHO,1,1,0,0.0
NOP,1,1,0,0.0
