date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-30,MEM,PHI,0.57,0.8225806451612904,0.75,1.95,1.95,46.24999999999999,0.4868421052631578,0.1,103.16205000000001,47.712448124999995,1.3333333333333333,46.250000000000014
