,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
LAC,1,1,1,1.0
GSW,1,1,1,1.0
NOP,1,1,1,1.0
BOS,1,1,1,1.0
TOR,1,1,1,1.0
BRK,1,1,1,1.0
LAL,1,1,0,0.0
WAS,1,1,0,0.0
IND,1,1,0,0.0
