home_team,away_team,home_team_prob,odds 1,odds 2,result,date
BRK,NOP,0.48207867607883437,1.59,2.42,0,2025-12-06
WAS,ATL,0.2473151233716913,4.1,1.25,0,2025-12-06
CLE,GSW,0.6017518465911847,1.33,3.45,0,2025-12-06
DET,MIL,0.7123973456294683,1.15,5.9,0,2025-12-06
MIA,SAC,0.737904752561463,1.27,3.95,0,2025-12-06
MIN,LAC,0.6830614863178973,1.21,4.7,0,2025-12-06
DAL,HOU,0.4547250788164612,3.85,1.28,0,2025-12-06
