home_team,away_team,home_team_prob,result,odds 1,odds 2,date
SAS,MIA,0.5800686725677026,0,1.43,2.9,2025-10-30
MIL,GSW,0.42135548925619964,0,2.3,1.65,2025-10-30
OKC,WAS,0.8106756351878167,0,1.08,8.5,2025-10-30
CHO,ORL,0.7751070515053355,0,2.3,1.65,2025-10-30
