home_team,away_team,home_team_prob,odds 1,odds 2,result,date
PHI,PHX,,,,0,2026-01-20
CHI,LAC,0.598238685264607,1.62,2.36,0,2026-01-20
HOU,SAS,0.4800463559976447,1.62,2.36,0,2026-01-20
UTA,MIN,0.43257825632218594,5.4,1.17,0,2026-01-20
DEN,LAL,0.45466827922805814,2.24,1.68,0,2026-01-20
GSW,TOR,0.7810410452396694,1.62,2.36,0,2026-01-20
SAC,MIA,0.5620484828858238,2.36,1.62,0,2026-01-20
