home_team,away_team,home_team_prob,odds 1,odds 2,result,date
IND,TOR,0.6487246299430941,2.14,1.74,0,2026-01-14
PHI,CLE,0.7513917439934378,1.87,1.95,0,2026-01-14
CHI,UTA,0.426020277754959,1.74,2.14,0,2026-01-14
NOP,BRK,0.47342960938390116,2.05,1.8,0,2026-01-14
DAL,DEN,0.6973672665463161,1.91,1.91,0,2026-01-14
SAC,NYK,0.6947186073588435,5.0,1.19,0,2026-01-14
LAC,WAS,0.7606401406906941,1.17,5.4,0,2026-01-14
