home_team,away_team,home_team_prob,odds 1,odds 2,result,date
HOU,LAC,0.6982817933777907,1.24,4.2,0,2025-12-11
MIL,BOS,0.4320120706880804,4.2,1.24,0,2025-12-11
NOP,POR,0.5635440883192614,2.45,1.57,0,2025-12-11
SAC,DEN,0.38983916331331914,4.7,1.21,0,2025-12-11
