home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CHO,NOP,0.6869679675680408,1.37,3.2,0,2026-02-02
IND,HOU,0.3883537118237746,3.0,1.41,0,2026-02-02
MEM,MIN,0.3743483310397251,3.3,1.35,0,2026-02-02
LAC,PHI,0.656850009941895,1.77,2.1,0,2026-02-02
