home_team,away_team,home_team_prob,odds 1,odds 2,result,date
MEM,ORL,0.39931850859713897,2.5,1.56,0,2026-01-18
CHI,BRK,0.07434644524697885,1.46,2.8,0,2026-01-18
HOU,NOP,0.9530784999569416,1.14,6.0,0,2026-01-18
DEN,CHO,0.5149566975804762,1.68,2.26,0,2026-01-18
SAC,POR,0.7864285961732846,,,0,2026-01-18
LAL,TOR,0.3338547849968696,,,0,2026-01-18
