home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
TOR,CLE,0.7362144729506647,2.54,1.54,0,2026-04-26,,
POR,SAS,0.5670156285532922,2.64,1.51,0,2026-04-26,,
PHI,BOS,0.48486652608240066,3.35,1.34,0,2026-04-26,,
HOU,LAL,0.6527261431997923,1.62,2.36,0,2026-04-26,,
