home_team,away_team,home_team_prob,odds 1,odds 2,result,date
OKC,PHI,0.7351504201483529,1.11,7.25,0,2025-12-28
TOR,GSW,0.42055591716822666,2.54,1.54,0,2025-12-28
POR,BOS,0.35346116406919387,3.15,1.38,0,2025-12-28
WAS,MEM,0.31026435417886555,3.2,1.37,0,2025-12-28
LAC,DET,0.6081055748423858,2.36,1.62,0,2025-12-28
LAL,SAC,0.4259961614332771,1.15,5.7,0,2025-12-28
