home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
BOS,PHI,0.7897158773137601,1.19,4.9,0,2026-04-28,,
NYK,ATL,0.7184622991301539,1.4,3.05,0,2026-04-28,,
SAS,POR,0.7184940943952361,1.17,5.4,0,2026-04-28,,
