home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
MIL,SAS,0.25214001621844434,12.0,1.05,0,2026-03-28,,
MIN,DET,0.48365017670284527,1.74,2.14,0,2026-03-28,,
CHO,PHI,0.7479573815055159,1.43,2.9,0,2026-03-28,,
ATL,SAC,0.684654689789522,1.1,7.75,0,2026-03-28,,
MEM,CHI,0.32644923428704226,2.45,1.57,0,2026-03-28,,
PHX,UTA,,,,0,2026-03-28,,
