home_team,away_team,home_team_prob,odds 1,odds 2,result,date
PHI,WAS,0.3764190431235248,1.12,6.5,0,2025-12-02
TOR,POR,0.6937928906010326,1.46,2.8,0,2025-12-02
BOS,NYK,0.5918828692579772,1.89,1.93,0,2025-12-02
NOP,MIN,0.2775448561836102,5.55,1.16,0,2025-12-02
SAS,MEM,0.6000876901592103,1.49,2.7,0,2025-12-02
GSW,OKC,0.6003327009081035,5.4,1.17,0,2025-12-02
