home_team,away_team,home_team_prob,odds 1,odds 2,result,date
WAS,LAL,0.5336439125070961,3.95,1.27,0,2026-01-30
BOS,SAC,0.6512260124626863,1.18,5.1,0,2026-01-30
NOP,MEM,0.5474051528988585,1.74,2.14,0,2026-01-30
NYK,POR,0.6680499207265995,1.35,3.3,0,2026-01-30
ORL,TOR,0.5070083821006711,1.77,2.1,0,2026-01-30
DEN,LAC,0.5513039673039731,2.8,1.46,0,2026-01-30
PHX,CLE,,,,0,2026-01-30
UTA,BRK,0.4902297772573776,1.77,2.1,0,2026-01-30
GSW,DET,0.7003319928998448,1.7,2.2,0,2026-01-30
