home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
TOR,MIA,0.7357555297150868,1.62,2.36,0,2026-04-09,,
WAS,CHI,0.29132749118247575,3.1,1.39,0,2026-04-09,,
BRK,IND,0.5061907340463675,2.3,1.65,0,2026-04-09,,
NYK,BOS,0.6442449022752106,1.46,2.8,0,2026-04-09,,
HOU,PHI,0.7281069563760305,1.57,2.45,0,2026-04-09,,
GSW,LAL,0.6560327833762352,1.52,2.6,0,2026-04-09,,
