date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,EV_€_per_100,win,pnl,stake
2026-01-05,DET,NYK,0.78,0.8028169014084507,0.8,2.14,71.20000000000002,1,114.00000000000001,100.0
2026-01-08,MIN,CLE,0.73,0.7142857142857143,0.7142857142857143,1.83,30.714285714285726,1,83.0,100.0
