date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-17,MIN,MEM,0.89,0.5416666666666666,0.5416666666666666,1.34,1.34,-27.416666666666668,-0.8063725490196076,0.0,0.0,-0.0,1.8461538461538463,-27.416666666666668
