home_team,away_team,home_team_prob,result,odds 1,odds 2,date
PHI,TOR,0.48263828605032055,0,1.49,2.7,2025-11-08
LAC,PHO,0.45565463227308894,0,1.49,2.7,2025-11-08
ATL,LAL,0.4442461027710438,0,2.6,1.52,2025-11-08
DEN,IND,0.5322258908480622,0,1.17,5.4,2025-11-08
MIA,POR,0.4277501446376799,0,2.36,1.62,2025-11-08
WAS,DAL,0.4703216845821688,0,2.7,1.49,2025-11-08
CLE,CHI,0.43168663727486795,0,1.29,3.75,2025-11-08
SAS,NOP,0.7122042762728144,0,1.18,5.1,2025-11-08
