home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CHO,SAS,0.6653685939618801,2.4,1.56,0,2026-01-31
IND,ATL,0.43741456853285166,2.02,1.82,0,2026-01-31
PHI,NOP,0.3870327679677418,1.35,3.3,0,2026-01-31
MEM,MIN,0.48287153116865483,3.6,1.31,0,2026-01-31
MIA,CHI,0.5629293816603643,1.4,3.05,0,2026-01-31
HOU,DAL,0.6884734133034784,1.21,4.6,0,2026-01-31
