home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
ORL,ATL,0.33579285720722446,2.36,1.62,0,2026-04-01,,
WAS,PHI,0.283262470375124,7.25,1.11,0,2026-04-01,,
MIA,BOS,0.5143734958534106,2.64,1.51,0,2026-04-01,,
CHI,IND,0.244906260370068,1.57,2.45,0,2026-04-01,,
HOU,MIL,0.6172137583099077,1.05,12.0,0,2026-04-01,,
MEM,NYK,0.32404290814122494,7.75,1.1,0,2026-04-01,,
TOR,SAC,0.7384696806478727,1.11,7.0,0,2026-04-01,,
UTA,DEN,0.2690502613395287,11.0,1.06,0,2026-04-01,,
GSW,SAS,0.4102870011307738,7.0,1.11,0,2026-04-01,,
