home_team,away_team,home_team_prob,result,odds 1,odds 2,date
DET,IND,0.7473399030511414,0,1.19,4.9,2025-11-17
PHI,LAC,0.3608215958196871,0,1.49,2.7,2025-11-17
MIA,NYK,0.4505097703246628,0,1.8,2.05,2025-11-17
MIN,DAL,0.6113794839121718,0,1.11,7.25,2025-11-17
CLE,MIL,0.4513892240355442,0,1.34,3.4,2025-11-17
TOR,CHO,0.8527165975049759,0,1.28,3.8,2025-11-17
DEN,CHI,0.41145860948521296,0,1.11,7.25,2025-11-17
NOP,OKC,0.3496292821870964,0,11.0,1.06,2025-11-17
