home_team,away_team,home_team_prob,odds 1,odds 2,result,date
IND,WAS,0.5505283318001324,1.24,4.3,0,2025-12-14
CLE,CHO,0.55613834090286,1.17,5.4,0,2025-12-14
ATL,PHI,0.468552837350178,1.49,2.7,0,2025-12-14
BRK,MIL,0.4897509583206247,2.05,1.8,0,2025-12-14
CHI,NOP,0.33104737989892963,1.54,2.54,0,2025-12-14
MIN,SAC,0.647917597094195,1.21,4.7,0,2025-12-14
PHX,LAL,,,,0,2025-12-14
POR,GSW,0.41937957504935236,2.64,1.51,0,2025-12-14
