date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,EV_€_per_100,win,pnl,stake
2026-01-05,DET,NYK,0.78,0.8055555555555556,0.8,2.14,71.20000000000002,1,114.00000000000001,100.0
2026-01-08,MIN,CLE,0.82,0.7241379310344828,0.7241379310344828,1.83,32.51724137931035,1,83.0,100.0
