date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-18,DEN,ORL,0.56,0.7272727272727273,0.7272727272727273,1.37,1.37,-0.3636363636363549,-0.009828009828009588,0.0,0.0,-0.0,1.375,-0.3636363636363549
