home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
DET,CLE,0.6734597224342478,1.68,2.24,0,2026-05-05,,
OKC,LAL,0.6930307680720663,1.11,7.0,0,2026-05-05,,
