home_team,away_team,home_team_prob,odds 1,odds 2,result,date
WAS,ATL,0.4004536549767521,5.0,1.19,0,2025-11-25
PHI,ORL,0.5309137637408017,2.36,1.62,0,2025-11-25
LAL,LAC,0.6660251655092171,1.39,3.1,0,2025-11-25
