home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
BOS,PHI,0.674300876923274,1.12,6.5,0,2026-04-19,,
OKC,PHX,,,,0,2026-04-19,,
DET,ORL,0.7832481206972722,1.31,3.6,0,2026-04-19,,
SAS,POR,0.6760088751858081,1.19,5.0,0,2026-04-19,,
