,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
DET,1,1,1,1.0
HOU,1,1,1,1.0
DEN,1,1,1,1.0
BRK,1,1,0,0.0
MEM,1,1,0,0.0
MIN,1,1,0,0.0
